data,codigo,designacao,preco_medio_ponderado
2019-02-25, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-02-25, 1142, GNL (gás natural liquefeito) - €/kg, 1.1044
2019-02-25, 1143, GNC (gás natural comprimido) - €/kg, 1.1550
2019-02-26, 3200, Gasolina 95, 1.4754
2019-02-26, 3400, Gasolina 98, 1.5366
2019-02-26, 2100, Gasóleo, 1.4151
2019-02-26, 1120, GPL Auto, 0.6346
2019-02-26, 1450, Gasolina aditivada, 1.6038
2019-02-26, 2105, Gasóleo especial, 1.4439
2019-02-26, 2150, Gasóleo colorido, 0.9255
2019-02-26, 2155, Gasóleo de aquecimento, 1.1937
2019-02-26, 3205, Gasolina especial 95, 1.5176
2019-02-26, 3405, Gasolina especial 98, 1.6562
2019-02-26, 3210, Gasolina de mistura (motores a 2 tempos), 1.8109
2019-02-26, 2101, Gasóleo simples, 1.3918
2019-02-26, 3201, Gasolina simples 95, 1.4588
2019-02-26, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-02-26, 1142, GNL (gás natural liquefeito) - €/kg, 1.1044
2019-02-26, 1143, GNC (gás natural comprimido) - €/kg, 1.1550
2019-02-27, 3200, Gasolina 95, 1.4770
2019-02-27, 3400, Gasolina 98, 1.5373
2019-02-27, 2100, Gasóleo, 1.4161
2019-02-27, 1120, GPL Auto, 0.6346
2019-02-27, 1450, Gasolina aditivada, 1.6038
2019-02-27, 2105, Gasóleo especial, 1.4439
2019-02-27, 2150, Gasóleo colorido, 0.9263
2019-02-27, 2155, Gasóleo de aquecimento, 1.1959
2019-02-27, 3205, Gasolina especial 95, 1.5175
2019-02-27, 3405, Gasolina especial 98, 1.6562
2019-02-27, 3210, Gasolina de mistura (motores a 2 tempos), 1.8109
2019-02-27, 2101, Gasóleo simples, 1.3920
2019-02-27, 3201, Gasolina simples 95, 1.4591
2019-02-27, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-02-27, 1142, GNL (gás natural liquefeito) - €/kg, 1.1044
2019-02-27, 1143, GNC (gás natural comprimido) - €/kg, 1.1550
2019-02-28, 3200, Gasolina 95, 1.4777
2019-02-28, 3400, Gasolina 98, 1.5374
2019-02-28, 2100, Gasóleo, 1.4167
2019-02-28, 1120, GPL Auto, 0.6346
2019-02-28, 1450, Gasolina aditivada, 1.6040
2019-02-28, 2105, Gasóleo especial, 1.4439
2019-02-28, 2150, Gasóleo colorido, 0.9268
2019-02-28, 2155, Gasóleo de aquecimento, 1.1960
2019-02-28, 3205, Gasolina especial 95, 1.5170
2019-02-28, 3405, Gasolina especial 98, 1.6563
2019-02-28, 3210, Gasolina de mistura (motores a 2 tempos), 1.8109
2019-02-28, 2101, Gasóleo simples, 1.3920
2019-02-28, 3201, Gasolina simples 95, 1.4592
2019-02-28, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-02-28, 1142, GNL (gás natural liquefeito) - €/kg, 1.1044
2019-02-28, 1143, GNC (gás natural comprimido) - €/kg, 1.1550
2019-03-01, 3200, Gasolina 95, 1.4783
2019-03-01, 3400, Gasolina 98, 1.5378
2019-03-01, 2100, Gasóleo, 1.4169
2019-03-01, 1120, GPL Auto, 0.6346
2019-03-01, 1450, Gasolina aditivada, 1.6040
2019-03-01, 2105, Gasóleo especial, 1.4422
2019-03-01, 2150, Gasóleo colorido, 0.9270
2019-03-01, 2155, Gasóleo de aquecimento, 1.1961
2019-03-01, 3205, Gasolina especial 95, 1.5152
2019-03-01, 3405, Gasolina especial 98, 1.6558
2019-03-01, 3210, Gasolina de mistura (motores a 2 tempos), 1.8110
2019-03-01, 2101, Gasóleo simples, 1.3911
2019-03-01, 3201, Gasolina simples 95, 1.4585
2019-03-01, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-01, 1142, GNL (gás natural liquefeito) - €/kg, 1.1044
2019-03-01, 1143, GNC (gás natural comprimido) - €/kg, 1.1550
2019-03-02, 3200, Gasolina 95, 1.4760
2019-03-02, 3400, Gasolina 98, 1.5375
2019-03-02, 2100, Gasóleo, 1.4135
2019-03-02, 1120, GPL Auto, 0.6341
2019-03-02, 1450, Gasolina aditivada, 1.6040
2019-03-02, 2105, Gasóleo especial, 1.4396
2019-03-02, 2150, Gasóleo colorido, 0.9261
2019-03-02, 2155, Gasóleo de aquecimento, 1.1961
2019-03-02, 3205, Gasolina especial 95, 1.5100
2019-03-02, 3405, Gasolina especial 98, 1.6501
2019-03-02, 3210, Gasolina de mistura (motores a 2 tempos), 1.8110
2019-03-02, 2101, Gasóleo simples, 1.3876
2019-03-02, 3201, Gasolina simples 95, 1.4553
2019-03-02, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-02, 1142, GNL (gás natural liquefeito) - €/kg, 1.1044
2019-03-02, 1143, GNC (gás natural comprimido) - €/kg, 1.1550
2019-03-03, 3200, Gasolina 95, 1.4765
2019-03-03, 3400, Gasolina 98, 1.5375
2019-03-03, 2100, Gasóleo, 1.4143
2019-03-03, 1120, GPL Auto, 0.6341
2019-03-03, 1450, Gasolina aditivada, 1.6040
2019-03-03, 2105, Gasóleo especial, 1.4397
2019-03-03, 2150, Gasóleo colorido, 0.9262
2019-03-03, 2155, Gasóleo de aquecimento, 1.1961
2019-03-03, 3205, Gasolina especial 95, 1.5100
2019-03-03, 3405, Gasolina especial 98, 1.6498
2019-03-03, 3210, Gasolina de mistura (motores a 2 tempos), 1.8110
2019-03-03, 2101, Gasóleo simples, 1.3875
2019-03-03, 3201, Gasolina simples 95, 1.4553
2019-03-03, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-03, 1142, GNL (gás natural liquefeito) - €/kg, 1.1044
2019-03-03, 1143, GNC (gás natural comprimido) - €/kg, 1.1550
2019-03-04, 3200, Gasolina 95, 1.4750
2019-03-04, 3400, Gasolina 98, 1.5364
2019-03-04, 2100, Gasóleo, 1.4172
2019-03-04, 1120, GPL Auto, 0.6345
2019-03-04, 1450, Gasolina aditivada, 1.6028
2019-03-04, 2105, Gasóleo especial, 1.4434
2019-03-04, 2150, Gasóleo colorido, 0.9275
2019-03-04, 2155, Gasóleo de aquecimento, 1.1965
2019-03-04, 3205, Gasolina especial 95, 1.5092
2019-03-04, 3405, Gasolina especial 98, 1.6516
2019-03-04, 3210, Gasolina de mistura (motores a 2 tempos), 1.8109
2019-03-04, 2101, Gasóleo simples, 1.3917
2019-03-04, 3201, Gasolina simples 95, 1.4548
2019-03-04, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-04, 1142, GNL (gás natural liquefeito) - €/kg, 1.1015
2019-03-04, 1143, GNC (gás natural comprimido) - €/kg, 1.1521
2019-03-05, 3200, Gasolina 95, 1.4747
2019-03-05, 3400, Gasolina 98, 1.5328
2019-03-05, 2100, Gasóleo, 1.4172
2019-03-05, 1120, GPL Auto, 0.6345
2019-03-05, 1450, Gasolina aditivada, 1.6004
2019-03-05, 2105, Gasóleo especial, 1.4435
2019-03-05, 2150, Gasóleo colorido, 0.9270
2019-03-05, 2155, Gasóleo de aquecimento, 1.1962
2019-03-05, 3205, Gasolina especial 95, 1.5069
2019-03-05, 3405, Gasolina especial 98, 1.6482
2019-03-05, 3210, Gasolina de mistura (motores a 2 tempos), 1.8109
2019-03-05, 2101, Gasóleo simples, 1.3923
2019-03-05, 3201, Gasolina simples 95, 1.4523
2019-03-05, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-05, 1142, GNL (gás natural liquefeito) - €/kg, 1.1015
2019-03-05, 1143, GNC (gás natural comprimido) - €/kg, 1.1521
2019-03-06, 3200, Gasolina 95, 1.4741
2019-03-06, 3400, Gasolina 98, 1.5327
2019-03-06, 2100, Gasóleo, 1.4175
2019-03-06, 1120, GPL Auto, 0.6345
2019-03-06, 1450, Gasolina aditivada, 1.5984
2019-03-06, 2105, Gasóleo especial, 1.4433
2019-03-06, 2150, Gasóleo colorido, 0.9274
2019-03-06, 2155, Gasóleo de aquecimento, 1.1960
2019-03-06, 3205, Gasolina especial 95, 1.5064
2019-03-06, 3405, Gasolina especial 98, 1.6476
2019-03-06, 3210, Gasolina de mistura (motores a 2 tempos), 1.8109
2019-03-06, 2101, Gasóleo simples, 1.3923
2019-03-06, 3201, Gasolina simples 95, 1.4520
2019-03-06, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-06, 1142, GNL (gás natural liquefeito) - €/kg, 1.1015
2019-03-06, 1143, GNC (gás natural comprimido) - €/kg, 1.1521
2019-03-07, 3200, Gasolina 95, 1.4742
2019-03-07, 3400, Gasolina 98, 1.5319
2019-03-07, 2100, Gasóleo, 1.4180
2019-03-07, 1120, GPL Auto, 0.6345
2019-03-07, 1450, Gasolina aditivada, 1.5984
2019-03-07, 2105, Gasóleo especial, 1.4434
2019-03-07, 2150, Gasóleo colorido, 0.9281
2019-03-07, 2155, Gasóleo de aquecimento, 1.1961
2019-03-07, 3205, Gasolina especial 95, 1.5067
2019-03-07, 3405, Gasolina especial 98, 1.6480
2019-03-07, 3210, Gasolina de mistura (motores a 2 tempos), 1.8100
2019-03-07, 2101, Gasóleo simples, 1.3921
2019-03-07, 3201, Gasolina simples 95, 1.4516
2019-03-07, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-07, 1142, GNL (gás natural liquefeito) - €/kg, 1.1044
2019-03-07, 1143, GNC (gás natural comprimido) - €/kg, 1.1550
2019-03-08, 3200, Gasolina 95, 1.4747
2019-03-08, 3400, Gasolina 98, 1.5320
2019-03-08, 2100, Gasóleo, 1.4178
2019-03-08, 1120, GPL Auto, 0.6345
2019-03-08, 1450, Gasolina aditivada, 1.5984
2019-03-08, 2105, Gasóleo especial, 1.4418
2019-03-08, 2150, Gasóleo colorido, 0.9282
2019-03-08, 2155, Gasóleo de aquecimento, 1.1962
2019-03-08, 3205, Gasolina especial 95, 1.5048
2019-03-08, 3405, Gasolina especial 98, 1.6475
2019-03-08, 3210, Gasolina de mistura (motores a 2 tempos), 1.8100
2019-03-08, 2101, Gasóleo simples, 1.3913
2019-03-08, 3201, Gasolina simples 95, 1.4510
2019-03-08, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-08, 1142, GNL (gás natural liquefeito) - €/kg, 1.1044
2019-03-08, 1143, GNC (gás natural comprimido) - €/kg, 1.1550
2019-03-09, 3200, Gasolina 95, 1.4734
2019-03-09, 3400, Gasolina 98, 1.5317
2019-03-09, 2100, Gasóleo, 1.4152
2019-03-09, 1120, GPL Auto, 0.6340
2019-03-09, 1450, Gasolina aditivada, 1.5984
2019-03-09, 2105, Gasóleo especial, 1.4355
2019-03-09, 2150, Gasóleo colorido, 0.9273
2019-03-09, 2155, Gasóleo de aquecimento, 1.1962
2019-03-09, 3205, Gasolina especial 95, 1.4943
2019-03-09, 3405, Gasolina especial 98, 1.6404
2019-03-09, 3210, Gasolina de mistura (motores a 2 tempos), 1.8100
2019-03-09, 2101, Gasóleo simples, 1.3866
2019-03-09, 3201, Gasolina simples 95, 1.4465
2019-03-09, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-09, 1142, GNL (gás natural liquefeito) - €/kg, 1.1015
2019-03-09, 1143, GNC (gás natural comprimido) - €/kg, 1.1539
2019-03-10, 3200, Gasolina 95, 1.4736
2019-03-10, 3400, Gasolina 98, 1.5317
2019-03-10, 2100, Gasóleo, 1.4157
2019-03-10, 1120, GPL Auto, 0.6335
2019-03-10, 1450, Gasolina aditivada, 1.5984
2019-03-10, 2105, Gasóleo especial, 1.4366
2019-03-10, 2150, Gasóleo colorido, 0.9274
2019-03-10, 2155, Gasóleo de aquecimento, 1.1962
2019-03-10, 3205, Gasolina especial 95, 1.4958
2019-03-10, 3405, Gasolina especial 98, 1.6403
2019-03-10, 3210, Gasolina de mistura (motores a 2 tempos), 1.8100
2019-03-10, 2101, Gasóleo simples, 1.3861
2019-03-10, 3201, Gasolina simples 95, 1.4466
2019-03-10, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-10, 1142, GNL (gás natural liquefeito) - €/kg, 1.1015
2019-03-10, 1143, GNC (gás natural comprimido) - €/kg, 1.1539
2019-03-11, 3200, Gasolina 95, 1.4797
2019-03-11, 3400, Gasolina 98, 1.5354
2019-03-11, 2100, Gasóleo, 1.4204
2019-03-11, 1120, GPL Auto, 0.6345
2019-03-11, 1450, Gasolina aditivada, 1.5806
2019-03-11, 2105, Gasóleo especial, 1.4468
2019-03-11, 2150, Gasóleo colorido, 0.9306
2019-03-11, 2155, Gasóleo de aquecimento, 1.1956
2019-03-11, 3205, Gasolina especial 95, 1.5178
2019-03-11, 3405, Gasolina especial 98, 1.6550
2019-03-11, 3210, Gasolina de mistura (motores a 2 tempos), 1.8112
2019-03-11, 2101, Gasóleo simples, 1.3939
2019-03-11, 3201, Gasolina simples 95, 1.4575
2019-03-11, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-11, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-11, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-12, 3200, Gasolina 95, 1.4806
2019-03-12, 3400, Gasolina 98, 1.5409
2019-03-12, 2100, Gasóleo, 1.4208
2019-03-12, 1120, GPL Auto, 0.6347
2019-03-12, 1450, Gasolina aditivada, 1.5836
2019-03-12, 2105, Gasóleo especial, 1.4473
2019-03-12, 2150, Gasóleo colorido, 0.9319
2019-03-12, 2155, Gasóleo de aquecimento, 1.1966
2019-03-12, 3205, Gasolina especial 95, 1.5206
2019-03-12, 3405, Gasolina especial 98, 1.6586
2019-03-12, 3210, Gasolina de mistura (motores a 2 tempos), 1.8113
2019-03-12, 2101, Gasóleo simples, 1.3955
2019-03-12, 3201, Gasolina simples 95, 1.4626
2019-03-12, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-12, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-12, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-13, 3200, Gasolina 95, 1.4807
2019-03-13, 3400, Gasolina 98, 1.5412
2019-03-13, 2100, Gasóleo, 1.4206
2019-03-13, 1120, GPL Auto, 0.6347
2019-03-13, 1450, Gasolina aditivada, 1.5836
2019-03-13, 2105, Gasóleo especial, 1.4472
2019-03-13, 2150, Gasóleo colorido, 0.9318
2019-03-13, 2155, Gasóleo de aquecimento, 1.1966
2019-03-13, 3205, Gasolina especial 95, 1.5206
2019-03-13, 3405, Gasolina especial 98, 1.6583
2019-03-13, 3210, Gasolina de mistura (motores a 2 tempos), 1.8113
2019-03-13, 2101, Gasóleo simples, 1.3952
2019-03-13, 3201, Gasolina simples 95, 1.4628
2019-03-13, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-13, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-13, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-14, 3200, Gasolina 95, 1.4915
2019-03-14, 3400, Gasolina 98, 1.5428
2019-03-14, 2100, Gasóleo, 1.4230
2019-03-14, 1120, GPL Auto, 0.6347
2019-03-14, 1450, Gasolina aditivada, 1.5836
2019-03-14, 2105, Gasóleo especial, 1.4473
2019-03-14, 2150, Gasóleo colorido, 0.9323
2019-03-14, 2155, Gasóleo de aquecimento, 1.1967
2019-03-14, 3205, Gasolina especial 95, 1.5205
2019-03-14, 3405, Gasolina especial 98, 1.6584
2019-03-14, 3210, Gasolina de mistura (motores a 2 tempos), 1.8113
2019-03-14, 2101, Gasóleo simples, 1.3950
2019-03-14, 3201, Gasolina simples 95, 1.4624
2019-03-14, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-14, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-14, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-15, 3200, Gasolina 95, 1.4917
2019-03-15, 3400, Gasolina 98, 1.5430
2019-03-15, 2100, Gasóleo, 1.4228
2019-03-15, 1120, GPL Auto, 0.6347
2019-03-15, 1450, Gasolina aditivada, 1.5836
2019-03-15, 2105, Gasóleo especial, 1.4455
2019-03-15, 2150, Gasóleo colorido, 0.9331
2019-03-15, 2155, Gasóleo de aquecimento, 1.1967
2019-03-15, 3205, Gasolina especial 95, 1.5184
2019-03-15, 3405, Gasolina especial 98, 1.6580
2019-03-15, 3210, Gasolina de mistura (motores a 2 tempos), 1.8113
2019-03-15, 2101, Gasóleo simples, 1.3942
2019-03-15, 3201, Gasolina simples 95, 1.4618
2019-03-15, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-15, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-15, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-16, 3200, Gasolina 95, 1.4891
2019-03-16, 3400, Gasolina 98, 1.5427
2019-03-16, 2100, Gasóleo, 1.4192
2019-03-16, 1120, GPL Auto, 0.6342
2019-03-16, 1450, Gasolina aditivada, 1.5836
2019-03-16, 2105, Gasóleo especial, 1.4393
2019-03-16, 2150, Gasóleo colorido, 0.9322
2019-03-16, 2155, Gasóleo de aquecimento, 1.1967
2019-03-16, 3205, Gasolina especial 95, 1.5080
2019-03-16, 3405, Gasolina especial 98, 1.6508
2019-03-16, 3210, Gasolina de mistura (motores a 2 tempos), 1.8112
2019-03-16, 2101, Gasóleo simples, 1.3896
2019-03-16, 3201, Gasolina simples 95, 1.4576
2019-03-16, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-16, 1142, GNL (gás natural liquefeito) - €/kg, 1.0988
2019-03-16, 1143, GNC (gás natural comprimido) - €/kg, 1.1179
2019-03-17, 3200, Gasolina 95, 1.4896
2019-03-17, 3400, Gasolina 98, 1.5430
2019-03-17, 2100, Gasóleo, 1.4200
2019-03-17, 1120, GPL Auto, 0.6342
2019-03-17, 1450, Gasolina aditivada, 1.5836
2019-03-17, 2105, Gasóleo especial, 1.4407
2019-03-17, 2150, Gasóleo colorido, 0.9320
2019-03-17, 2155, Gasóleo de aquecimento, 1.1967
2019-03-17, 3205, Gasolina especial 95, 1.5094
2019-03-17, 3405, Gasolina especial 98, 1.6510
2019-03-17, 3210, Gasolina de mistura (motores a 2 tempos), 1.8114
2019-03-17, 2101, Gasóleo simples, 1.3900
2019-03-17, 3201, Gasolina simples 95, 1.4580
2019-03-17, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-17, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-17, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-18, 3200, Gasolina 95, 1.4974
2019-03-18, 3400, Gasolina 98, 1.5491
2019-03-18, 2100, Gasóleo, 1.4219
2019-03-18, 1120, GPL Auto, 0.6342
2019-03-18, 1450, Gasolina aditivada, 1.5916
2019-03-18, 2105, Gasóleo especial, 1.4443
2019-03-18, 2150, Gasóleo colorido, 0.9311
2019-03-18, 2155, Gasóleo de aquecimento, 1.1964
2019-03-18, 3205, Gasolina especial 95, 1.5317
2019-03-18, 3405, Gasolina especial 98, 1.6666
2019-03-18, 3210, Gasolina de mistura (motores a 2 tempos), 1.8121
2019-03-18, 2101, Gasóleo simples, 1.3936
2019-03-18, 3201, Gasolina simples 95, 1.4705
2019-03-18, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-18, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-18, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-19, 3200, Gasolina 95, 1.4999
2019-03-19, 3400, Gasolina 98, 1.5536
2019-03-19, 2100, Gasóleo, 1.4213
2019-03-19, 1120, GPL Auto, 0.6338
2019-03-19, 1450, Gasolina aditivada, 1.5949
2019-03-19, 2105, Gasóleo especial, 1.4427
2019-03-19, 2150, Gasóleo colorido, 0.9293
2019-03-19, 2155, Gasóleo de aquecimento, 1.1950
2019-03-19, 3205, Gasolina especial 95, 1.5342
2019-03-19, 3405, Gasolina especial 98, 1.6725
2019-03-19, 3210, Gasolina de mistura (motores a 2 tempos), 1.8120
2019-03-19, 2101, Gasóleo simples, 1.3917
2019-03-19, 3201, Gasolina simples 95, 1.4756
2019-03-19, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-19, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-19, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-20, 3200, Gasolina 95, 1.5006
2019-03-20, 3400, Gasolina 98, 1.5543
2019-03-20, 2100, Gasóleo, 1.4211
2019-03-20, 1120, GPL Auto, 0.6342
2019-03-20, 1450, Gasolina aditivada, 1.5980
2019-03-20, 2105, Gasóleo especial, 1.4427
2019-03-20, 2150, Gasóleo colorido, 0.9292
2019-03-20, 2155, Gasóleo de aquecimento, 1.1947
2019-03-20, 3205, Gasolina especial 95, 1.5344
2019-03-20, 3405, Gasolina especial 98, 1.6725
2019-03-20, 3210, Gasolina de mistura (motores a 2 tempos), 1.8120
2019-03-20, 2101, Gasóleo simples, 1.3915
2019-03-20, 3201, Gasolina simples 95, 1.4760
2019-03-20, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-20, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-20, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-21, 3200, Gasolina 95, 1.5012
2019-03-21, 3400, Gasolina 98, 1.5548
2019-03-21, 2100, Gasóleo, 1.4210
2019-03-21, 1120, GPL Auto, 0.6343
2019-03-21, 1450, Gasolina aditivada, 1.5980
2019-03-21, 2105, Gasóleo especial, 1.4425
2019-03-21, 2150, Gasóleo colorido, 0.9291
2019-03-21, 2155, Gasóleo de aquecimento, 1.1946
2019-03-21, 3205, Gasolina especial 95, 1.5343
2019-03-21, 3405, Gasolina especial 98, 1.6727
2019-03-21, 3210, Gasolina de mistura (motores a 2 tempos), 1.8120
2019-03-21, 2101, Gasóleo simples, 1.3910
2019-03-21, 3201, Gasolina simples 95, 1.4755
2019-03-21, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-21, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-21, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-22, 3200, Gasolina 95, 1.5012
2019-03-22, 3400, Gasolina 98, 1.5549
2019-03-22, 2100, Gasóleo, 1.4206
2019-03-22, 1120, GPL Auto, 0.6343
2019-03-22, 1450, Gasolina aditivada, 1.5980
2019-03-22, 2105, Gasóleo especial, 1.4406
2019-03-22, 2150, Gasóleo colorido, 0.9290
2019-03-22, 2155, Gasóleo de aquecimento, 1.1946
2019-03-22, 3205, Gasolina especial 95, 1.5322
2019-03-22, 3405, Gasolina especial 98, 1.6720
2019-03-22, 3210, Gasolina de mistura (motores a 2 tempos), 1.8120
2019-03-22, 2101, Gasóleo simples, 1.3901
2019-03-22, 3201, Gasolina simples 95, 1.4749
2019-03-22, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-22, 1142, GNL (gás natural liquefeito) - €/kg, 1.1017
2019-03-22, 1143, GNC (gás natural comprimido) - €/kg, 1.1190
2019-03-23, 3200, Gasolina 95, 1.4997
2019-03-23, 3400, Gasolina 98, 1.5507
2019-03-23, 2100, Gasóleo, 1.4179
2019-03-23, 1120, GPL Auto, 0.6338
2019-03-23, 1450, Gasolina aditivada, 1.5980
2019-03-23, 2105, Gasóleo especial, 1.4336
2019-03-23, 2150, Gasóleo colorido, 0.9276
2019-03-23, 2155, Gasóleo de aquecimento, 1.1946
2019-03-23, 3205, Gasolina especial 95, 1.5216
2019-03-23, 3405, Gasolina especial 98, 1.6632
2019-03-23, 3210, Gasolina de mistura (motores a 2 tempos), 1.8119
2019-03-23, 2101, Gasóleo simples, 1.3843
2019-03-23, 3201, Gasolina simples 95, 1.4694
2019-03-23, 1141, GNC (gás natural comprimido) - €/m3, 1.0490
2019-03-23, 1142, GNL (gás natural liquefeito) - €/kg, 1.0988
2019-03-23, 1143, GNC (gás natural comprimido) - €/kg, 1.1179
2019-03-24, 3200, Gasolina 95, 1.5002
2019-03-24, 3400, Gasolina 98, 1.5507
2019-03-24, 2100, Gasóleo, 1.4184
2019-03-24, 1120, GPL Auto, 0.6338
2019-03-24, 1450, Gasolina aditivada, 1.5980
2019-03-24, 2105, Gasóleo especial, 1.4350
2019-03-24, 2150, Gasóleo colorido, 0.9278
2019-03-24, 2155, Gasóleo de aquecimento, 1.1948
2019-03-24, 3205, Gasolina especial 95, 1.5232
